UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,keep,milesX,milesY,color
310000,4248000,POTOH,9.84252,250000,6.13,82.5,310000 4248000,3,Tolerable,YES,192.62501,31.0685500000004,yellow
310000,4248000,POTOH,4.92126,250000,6.35,82.6,310000 4248000,1.5,Tolerable,YES,192.62501,31.0685500000004,yellow
310000,4248000,POTOH,6.56168,250000,6.27,82.6,310000 4248000,2,Tolerable,YES,192.62501,31.0685500000004,yellow
310000,4248000,POTOH,11.48294,250000,6.1,82.5,310000 4248000,3.5,Tolerable,YES,192.62501,31.0685500000004,yellow
310000,4248000,POTOH,13.12336,250000,6.1,82.5,310000 4248000,4,Tolerable,YES,192.62501,31.0685500000004,yellow
310500,4248500,POTOH,11.48294,250000,6.05,82.5,310500 4248500,3.5,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,1.64042,250000,6.54,82.5,310500 4248500,0.5,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,3.28084,250000,6.41,82.5,310500 4248500,1,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,6.56168,250000,6.25,82.6,310500 4248500,2,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,13.12336,250000,6.04,82.5,310500 4248500,4,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,9.84252,250000,6.08,82.5,310500 4248500,3,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,8.2021,250000,6.19,82.5,310500 4248500,2.5,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,0,250000,6.66,82.5,310500 4248500,0,Tolerable,YES,192.9356955,31.3792355000001,yellow
310500,4248500,POTOH,4.92126,250000,6.33,82.5,310500 4248500,1.5,Tolerable,YES,192.9356955,31.3792355000001,yellow
311000,4249000,POTOH,11.48294,250000,5.97,82.4,311000 4249000,3.5,Suitable,YES,193.246381,31.6899210000001,dodgerblue
311000,4249000,POTOH,9.84252,250000,6.02,82.5,311000 4249000,3,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4249000,POTOH,4.92126,250000,6.29,82.5,311000 4249000,1.5,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4249000,POTOH,3.28084,250000,6.37,82.5,311000 4249000,1,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4249000,POTOH,8.2021,250000,6.16,82.5,311000 4249000,2.5,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4249000,POTOH,0,250000,6.61,82.5,311000 4249000,0,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4249000,POTOH,13.12336,250000,5.96,82.4,311000 4249000,4,Suitable,YES,193.246381,31.6899210000001,dodgerblue
311000,4249000,POTOH,6.56168,250000,6.21,82.5,311000 4249000,2,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4249000,POTOH,1.64042,250000,6.5,82.5,311000 4249000,0.5,Tolerable,YES,193.246381,31.6899210000001,yellow
311000,4275500,POTTF,9.84252,250000,6.4,83.9,311000 4275500,3,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,18.04462,250000,6.3,83.8,311000 4275500,5.5,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,13.12336,250000,6.33,83.8,311000 4275500,4,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,11.48294,250000,6.37,83.8,311000 4275500,3.5,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,16.4042,250000,6.3,83.8,311000 4275500,5,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,3.28084,250000,6.49,84,311000 4275500,1,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,4.92126,250000,6.45,84,311000 4275500,1.5,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,6.56168,250000,6.41,84,311000 4275500,2,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,8.2021,250000,6.4,83.9,311000 4275500,2.5,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,0,250000,6.76,84.2,311000 4275500,0,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,19.68504,250000,6.3,83.8,311000 4275500,6,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,1.64042,250000,6.64,84.1,311000 4275500,0.5,Tolerable,YES,193.246381,48.1562525000004,yellow
311000,4275500,POTTF,14.76378,250000,6.3,83.8,311000 4275500,4.5,Tolerable,YES,193.246381,48.1562525000004,yellow
311500,4249500,POTOH,6.56168,250000,6.17,82.5,311500 4249500,2,Tolerable,YES,193.5570665,32.0006065000002,yellow
311500,4249500,POTOH,9.84252,250000,5.94,82.4,311500 4249500,3,Suitable,YES,193.5570665,32.0006065000002,dodgerblue
311500,4249500,POTOH,13.12336,250000,5.86,82.3,311500 4249500,4,Suitable,YES,193.5570665,32.0006065000002,dodgerblue
311500,4249500,POTOH,11.48294,250000,5.89,82.4,311500 4249500,3.5,Suitable,YES,193.5570665,32.0006065000002,dodgerblue
311500,4249500,POTOH,8.2021,250000,6.11,82.5,311500 4249500,2.5,Tolerable,YES,193.5570665,32.0006065000002,yellow
311500,4249500,POTOH,0,250000,6.56,82.4,311500 4249500,0,Suitable,YES,193.5570665,32.0006065000002,dodgerblue
311500,4249500,POTOH,4.92126,250000,6.25,82.5,311500 4249500,1.5,Tolerable,YES,193.5570665,32.0006065000002,yellow
311500,4249500,POTOH,3.28084,250000,6.33,82.5,311500 4249500,1,Tolerable,YES,193.5570665,32.0006065000002,yellow
311500,4249500,POTOH,1.64042,250000,6.45,82.5,311500 4249500,0.5,Tolerable,YES,193.5570665,32.0006065000002,yellow
312500,4248500,POTOH,6.56168,250000,6.08,82.4,312500 4248500,2,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,3.28084,250000,6.24,82.4,312500 4248500,1,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,9.84252,250000,5.83,82.3,312500 4248500,3,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,4.92126,250000,6.16,82.4,312500 4248500,1.5,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,11.48294,250000,5.77,82.3,312500 4248500,3.5,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,0,250000,6.47,82.4,312500 4248500,0,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,8.2021,250000,6.02,82.4,312500 4248500,2.5,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4248500,POTOH,1.64042,250000,6.36,82.4,312500 4248500,0.5,Suitable,YES,194.1784375,31.3792355000001,dodgerblue
312500,4250000,POTOH,11.48294,250000,5.7,82.3,312500 4250000,3.5,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,1.64042,250000,6.34,82.4,312500 4250000,0.5,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,3.28084,250000,6.22,82.4,312500 4250000,1,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,9.84252,250000,5.77,82.3,312500 4250000,3,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,8.2021,250000,6,82.4,312500 4250000,2.5,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,0,250000,6.44,82.4,312500 4250000,0,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,4.92126,250000,6.14,82.4,312500 4250000,1.5,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,13.12336,250000,5.65,82.2,312500 4250000,4,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
312500,4250000,POTOH,6.56168,250000,6.06,82.4,312500 4250000,2,Suitable,YES,194.1784375,32.3112920000003,dodgerblue
313000,4249000,POTOH,19.68504,250000,2.2,79.5,313000 4249000,6,Marginal,YES,194.489123,31.6899210000001,orange
313000,4249000,POTOH,4.92126,250000,6.09,82.4,313000 4249000,1.5,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,11.48294,250000,5.65,82.2,313000 4249000,3.5,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,6.56168,250000,6.01,82.4,313000 4249000,2,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,3.28084,250000,6.18,82.4,313000 4249000,1,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,16.4042,250000,2.3,79.6,313000 4249000,5,Marginal,YES,194.489123,31.6899210000001,orange
313000,4249000,POTOH,18.04462,250000,2.2,79.5,313000 4249000,5.5,Marginal,YES,194.489123,31.6899210000001,orange
313000,4249000,POTOH,1.64042,250000,6.29,82.3,313000 4249000,0.5,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,8.2021,250000,5.95,82.4,313000 4249000,2.5,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,9.84252,250000,5.73,82.2,313000 4249000,3,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,14.76378,250000,2.5,79.8,313000 4249000,4.5,Marginal,YES,194.489123,31.6899210000001,orange
313000,4249000,POTOH,21.32546,250000,2.2,79.5,313000 4249000,6.5,Marginal,YES,194.489123,31.6899210000001,orange
313000,4249000,POTOH,0,250000,6.4,82.3,313000 4249000,0,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4249000,POTOH,13.12336,250000,5.59,82.1,313000 4249000,4,Suitable,YES,194.489123,31.6899210000001,dodgerblue
313000,4250500,POTOH,3.28084,250000,6.16,82.3,313000 4250500,1,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,13.12336,250000,5.5,82.1,313000 4250500,4,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,8.2021,250000,5.94,82.4,313000 4250500,2.5,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,4.92126,250000,6.08,82.4,313000 4250500,1.5,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,6.56168,250000,6,82.4,313000 4250500,2,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,1.64042,250000,6.27,82.3,313000 4250500,0.5,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,11.48294,250000,5.58,82.2,313000 4250500,3.5,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,9.84252,250000,5.67,82.2,313000 4250500,3,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313000,4250500,POTOH,0,250000,6.37,82.3,313000 4250500,0,Suitable,YES,194.489123,32.6219775000004,dodgerblue
313500,4249500,POTOH,8.2021,250000,5.88,82.3,313500 4249500,2.5,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,4.92126,250000,6.02,82.3,313500 4249500,1.5,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,0,250000,6.32,82.3,313500 4249500,0,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,9.84252,250000,5.62,82.2,313500 4249500,3,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,11.48294,250000,5.52,82.1,313500 4249500,3.5,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,13.12336,250000,5.44,82,313500 4249500,4,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,16.4042,250000,2.3,79.6,313500 4249500,5,Marginal,YES,194.7998085,32.0006065000002,orange
313500,4249500,POTOH,1.64042,250000,6.21,82.3,313500 4249500,0.5,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,3.28084,250000,6.1,82.3,313500 4249500,1,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4249500,POTOH,14.76378,250000,2.5,79.8,313500 4249500,4.5,Marginal,YES,194.7998085,32.0006065000002,orange
313500,4249500,POTOH,6.56168,250000,5.94,82.3,313500 4249500,2,Suitable,YES,194.7998085,32.0006065000002,dodgerblue
313500,4251000,POTOH,13.12336,250000,5.41,82.1,313500 4251000,4,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,1.64042,250000,6.19,82.3,313500 4251000,0.5,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,11.48294,250000,5.51,82.2,313500 4251000,3.5,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,8.2021,250000,5.86,82.3,313500 4251000,2.5,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,3.28084,250000,6.08,82.3,313500 4251000,1,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,0,250000,6.29,82.3,313500 4251000,0,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,4.92126,250000,6,82.3,313500 4251000,1.5,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,9.84252,250000,5.6,82.2,313500 4251000,3,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,6.56168,250000,5.93,82.3,313500 4251000,2,Suitable,YES,194.7998085,32.9326630000001,dodgerblue
313500,4251000,POTOH,14.76378,250000,3.32,80.7,313500 4251000,4.5,Tolerable,YES,194.7998085,32.9326630000001,yellow
314000,4276000,POTTF,8.2021,250000,6.47,83.7,314000 4276000,2.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,24.6063,250000,5.5,83.3,314000 4276000,7.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,19.68504,250000,6.25,83.8,314000 4276000,6,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,22.96588,250000,5.5,83.1,314000 4276000,7,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,1.64042,250000,6.69,83.9,314000 4276000,0.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,0,250000,6.81,84,314000 4276000,0,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,9.84252,250000,6.27,83.8,314000 4276000,3,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,6.56168,250000,6.47,83.8,314000 4276000,2,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,16.4042,250000,6.25,83.8,314000 4276000,5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,13.12336,250000,6.28,83.8,314000 4276000,4,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,18.04462,250000,6.25,83.8,314000 4276000,5.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,21.32546,250000,5.5,83,314000 4276000,6.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,4.92126,250000,6.53,83.8,314000 4276000,1.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,14.76378,250000,6.26,83.8,314000 4276000,4.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,11.48294,250000,6.31,83.7,314000 4276000,3.5,Tolerable,YES,195.110494,48.466938,yellow
314000,4276000,POTTF,3.28084,250000,6.58,83.8,314000 4276000,1,Tolerable,YES,195.110494,48.466938,yellow
314500,4250000,POTOH,9.84252,250000,5.38,82,314500 4250000,3,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,3.28084,250000,5.93,82.2,314500 4250000,1,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,1.64042,250000,6.03,82.2,314500 4250000,0.5,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,8.2021,250000,5.71,82.2,314500 4250000,2.5,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,11.48294,250000,5.26,81.9,314500 4250000,3.5,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,4.92126,250000,5.85,82.2,314500 4250000,1.5,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,0,250000,6.14,82.2,314500 4250000,0,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4250000,POTOH,6.56168,250000,5.77,82.2,314500 4250000,2,Suitable,YES,195.4211795,32.3112920000003,dodgerblue
314500,4276500,POTTF,14.76378,250000,6.23,83.8,314500 4276500,4.5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,11.48294,250000,6.29,83.7,314500 4276500,3.5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,1.64042,250000,6.66,83.9,314500 4276500,0.5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,4.92126,250000,6.49,83.8,314500 4276500,1.5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,6.56168,250000,6.44,83.8,314500 4276500,2,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,13.12336,250000,6.26,83.8,314500 4276500,4,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,16.4042,250000,6.23,83.8,314500 4276500,5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,9.84252,250000,6.21,83.8,314500 4276500,3,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,18.04462,250000,6.23,83.7,314500 4276500,5.5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,8.2021,250000,6.43,83.7,314500 4276500,2.5,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,0,250000,6.77,84,314500 4276500,0,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,19.68504,250000,6.23,83.7,314500 4276500,6,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4276500,POTTF,3.28084,250000,6.55,83.8,314500 4276500,1,Tolerable,YES,195.4211795,48.7776235000001,yellow
314500,4277000,POTTF,8.2021,250000,6.4,83.7,314500 4277000,2.5,Tolerable,YES,195.4211795,49.0883090000002,yellow
314500,4277000,POTTF,4.92126,250000,6.46,83.8,314500 4277000,1.5,Tolerable,YES,195.4211795,49.0883090000002,yellow
314500,4277000,POTTF,3.28084,250000,6.52,83.8,314500 4277000,1,Tolerable,YES,195.4211795,49.0883090000002,yellow
314500,4277000,POTTF,1.64042,250000,6.63,83.9,314500 4277000,0.5,Tolerable,YES,195.4211795,49.0883090000002,yellow
314500,4277000,POTTF,0,250000,6.74,84,314500 4277000,0,Tolerable,YES,195.4211795,49.0883090000002,yellow
314500,4277000,POTTF,6.56168,250000,6.4,83.8,314500 4277000,2,Tolerable,YES,195.4211795,49.0883090000002,yellow
314500,4280000,POTTF,6.56168,250000,6.11,83.8,314500 4280000,2,Tolerable,YES,195.4211795,50.9524220000003,yellow
314500,4280000,POTTF,8.2021,250000,6.1,83.7,314500 4280000,2.5,Tolerable,YES,195.4211795,50.9524220000003,yellow
314500,4280000,POTTF,4.92126,250000,6.18,83.8,314500 4280000,1.5,Tolerable,YES,195.4211795,50.9524220000003,yellow
314500,4280000,POTTF,3.28084,250000,6.25,83.9,314500 4280000,1,Tolerable,YES,195.4211795,50.9524220000003,yellow
314500,4280000,POTTF,0,250000,6.43,84,314500 4280000,0,Tolerable,YES,195.4211795,50.9524220000003,yellow
314500,4280000,POTTF,1.64042,250000,6.34,84,314500 4280000,0.5,Tolerable,YES,195.4211795,50.9524220000003,yellow
314500,4280500,POTTF,14.76378,250000,6.08,83.7,314500 4280500,4.5,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,1.64042,250000,6.28,84,314500 4280500,0.5,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,8.2021,250000,6.04,83.7,314500 4280500,2.5,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,3.28084,250000,6.19,83.9,314500 4280500,1,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,0,250000,6.29,84.1,314500 4280500,0,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,11.48294,250000,6.12,83.7,314500 4280500,3.5,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,4.92126,250000,6.12,83.8,314500 4280500,1.5,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,6.56168,250000,6.04,83.8,314500 4280500,2,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,9.84252,250000,5.9,83.8,314500 4280500,3,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4280500,POTTF,13.12336,250000,6.1,83.7,314500 4280500,4,Tolerable,YES,195.4211795,51.2631075000004,yellow
314500,4281000,POTTF,6.56168,250000,5.98,83.8,314500 4281000,2,Tolerable,YES,195.4211795,51.573793,yellow
314500,4281000,POTTF,0,250000,6.24,84.1,314500 4281000,0,Tolerable,YES,195.4211795,51.573793,yellow
314500,4281000,POTTF,3.28084,250000,6.13,83.9,314500 4281000,1,Tolerable,YES,195.4211795,51.573793,yellow
314500,4281000,POTTF,1.64042,250000,6.22,84,314500 4281000,0.5,Tolerable,YES,195.4211795,51.573793,yellow
314500,4281000,POTTF,4.92126,250000,6.06,83.8,314500 4281000,1.5,Tolerable,YES,195.4211795,51.573793,yellow
314500,4281500,POTTF,6.56168,250000,5.93,83.8,314500 4281500,2,Tolerable,YES,195.4211795,51.8844785000001,yellow
314500,4281500,POTTF,4.92126,250000,6,83.8,314500 4281500,1.5,Tolerable,YES,195.4211795,51.8844785000001,yellow
314500,4281500,POTTF,0,250000,6.2,84.1,314500 4281500,0,Tolerable,YES,195.4211795,51.8844785000001,yellow
314500,4281500,POTTF,3.28084,250000,6.08,83.9,314500 4281500,1,Tolerable,YES,195.4211795,51.8844785000001,yellow
314500,4281500,POTTF,1.64042,250000,6.17,84,314500 4281500,0.5,Tolerable,YES,195.4211795,51.8844785000001,yellow
314500,4282000,POTTF,6.56168,250000,5.88,83.8,314500 4282000,2,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282000,POTTF,0,250000,6.16,84.1,314500 4282000,0,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282000,POTTF,8.2021,250000,5.87,83.7,314500 4282000,2.5,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282000,POTTF,9.84252,250000,5.79,83.8,314500 4282000,3,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282000,POTTF,4.92126,250000,5.95,83.8,314500 4282000,1.5,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282000,POTTF,3.28084,250000,6.03,83.9,314500 4282000,1,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282000,POTTF,1.64042,250000,6.11,84,314500 4282000,0.5,Tolerable,YES,195.4211795,52.1951640000002,yellow
314500,4282500,POTTF,6.56168,250000,5.83,83.8,314500 4282500,2,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,1.64042,250000,6.07,84,314500 4282500,0.5,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,18.04462,250000,5.94,83.5,314500 4282500,5.5,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,4.92126,250000,5.91,83.9,314500 4282500,1.5,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,9.84252,250000,5.77,83.8,314500 4282500,3,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,8.2021,250000,5.83,83.8,314500 4282500,2.5,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,3.28084,250000,5.99,83.9,314500 4282500,1,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,13.12336,250000,5.98,83.7,314500 4282500,4,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,11.48294,250000,6,83.6,314500 4282500,3.5,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,16.4042,250000,5.95,83.6,314500 4282500,5,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,0,250000,6.12,84.1,314500 4282500,0,Tolerable,YES,195.4211795,52.5058495000003,yellow
314500,4282500,POTTF,14.76378,250000,5.96,83.6,314500 4282500,4.5,Tolerable,YES,195.4211795,52.5058495000003,yellow
315000,4277500,POTTF,9.84252,250000,6.12,83.8,315000 4277500,3,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,14.76378,250000,6.19,83.7,315000 4277500,4.5,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,16.4042,250000,6.19,83.7,315000 4277500,5,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,6.56168,250000,6.34,83.8,315000 4277500,2,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,3.28084,250000,6.46,83.8,315000 4277500,1,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,13.12336,250000,6.22,83.8,315000 4277500,4,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,8.2021,250000,6.34,83.7,315000 4277500,2.5,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,1.64042,250000,6.57,83.9,315000 4277500,0.5,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,11.48294,250000,6.24,83.7,315000 4277500,3.5,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,0,250000,6.67,84,315000 4277500,0,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4277500,POTTF,4.92126,250000,6.4,83.8,315000 4277500,1.5,Tolerable,YES,195.731865,49.3989945000003,yellow
315000,4278000,POTTF,6.56168,250000,6.3,83.8,315000 4278000,2,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,3.28084,250000,6.42,83.8,315000 4278000,1,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,11.48294,250000,6.22,83.7,315000 4278000,3.5,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,9.84252,250000,6.08,83.8,315000 4278000,3,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,1.64042,250000,6.53,83.9,315000 4278000,0.5,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,13.12336,250000,6.2,83.7,315000 4278000,4,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,8.2021,250000,6.29,83.7,315000 4278000,2.5,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,4.92126,250000,6.36,83.8,315000 4278000,1.5,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278000,POTTF,0,250000,6.63,84,315000 4278000,0,Tolerable,YES,195.731865,49.7096800000004,yellow
315000,4278500,POTTF,0,250000,6.58,84,315000 4278500,0,Tolerable,YES,195.731865,50.0203655,yellow
315000,4278500,POTTF,1.64042,250000,6.48,83.9,315000 4278500,0.5,Tolerable,YES,195.731865,50.0203655,yellow
315000,4278500,POTTF,9.84252,250000,6.05,83.8,315000 4278500,3,Tolerable,YES,195.731865,50.0203655,yellow
